"Remove","Transaction Id","Organization","Item Code","Item Description","Subinventory Name","Locator Name","Lot Number","Lot Expiry","System OnHand","Unit of Measure","Physical Onhand","Adjustment Item Cost"
"","597872","KDH KCH Dubai Hospital Inventory Organization","MC35183","SIGNATURE LATEX ESSENTIAL SURGICAL GLOVES  LATEX  P-F  SIZE 6.5[MEDL[MSG5965[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","4111350465","01-10-2027","125","EA","125","1.55641"
"","597873","KDH KCH Dubai Hospital Inventory Organization","MC35184","SIGNATURE LATEX ESSENTIAL SURGICAL GLOVES  LATEX  P-F  SIZE 7[MEDL[MSG5970[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","4061211770-2","31-05-2027","133","EA","133","1.52168"
"","612421","KDH KCH Dubai Hospital Inventory Organization","MC35185","SIGNATURE LATEX ESSENTIAL SURGICAL GLOVES  LATEX  P-F  SIZE 7.5[MEDL[MSG5975[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","4051189375-1","30-04-2027","194","EA","0","1.52463"
"","612420","KDH KCH Dubai Hospital Inventory Organization","MC35185","SIGNATURE LATEX ESSENTIAL SURGICAL GLOVES  LATEX  P-F  SIZE 7.5[MEDL[MSG5975[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","2412062404","26-12-2027","50","EA","244","1.52463"
"","595468","KDH KCH Dubai Hospital Inventory Organization","MC35219","LIMB HOLDER WITH EXTRA LONG TIE UNIVERSAL 13L X 3W STRP LENGTH 52[DROY[M20116[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","59527552","04-08-2033","5","EA","10","24.75000"
"","607646","KDH KCH Dubai Hospital Inventory Organization","MC35231","DVT GARMENT SLEEVE CALF LARGE 23[B&J[D120[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","15062025","30-06-2029","9","EA","9","60.00000"
"","600400","KDH KCH Dubai Hospital Inventory Organization","MC35232","DVT GARMENT SLEEVE CALF STANDARD 17[B&J[D110[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","28022025","30-04-2029","5","EA","5","60.00000"
"","600398","KDH KCH Dubai Hospital Inventory Organization","MC35235","SOOTHIES GEL PADS[LANSINOH[LA5005[PK/2[","DHHMainWHS Main General Warehouse","0.0.0","23052025","31-05-2029","5","EA","0","34.20000"
"","605193","KDH KCH Dubai Hospital Inventory Organization","MC35235","SOOTHIES GEL PADS[LANSINOH[LA5005[PK/2[","DHHMainWHS Main General Warehouse","0.0.0","21052025","01-03-2029","1","EA","6","34.20000"
"","602821","KDH KCH Dubai Hospital Inventory Organization","MC35236","PODIATRY SET SUSOL SINGLE USE PODIATRY PACK[ALGEOS[BSDP-01P[SET/1[","DHHMainWHS Main General Warehouse","0.0.0","22101901","31-01-2026","10","EA","10","35.00000"
"","595462","KDH KCH Dubai Hospital Inventory Organization","MC35237","THERA PEARL 3-IN-1 HOT OR COLD BREAST THERAPY[LANSINOH[LA9764[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","10012025","31-08-2029","12","EA","12","72.00000"
"","600397","KDH KCH Dubai Hospital Inventory Organization","MC35240","RENASYS Y-CONNECTOR[SM&N[66800917[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH51051895","31-12-2099","2","EA","2","89.00000"
"","612427","KDH KCH Dubai Hospital Inventory Organization","MC35309","SYRINGE.MEDALLIONA .20ML .FIXES MALE LUER CONNECTOR.FLAT G  ALSO AVAILABLE IN DIFFERENT COLORS[MERI[MSS121-PR[PK/25[","DHHMainWHS Main General Warehouse","0.0.0","H3047630","14-09-2029","3","EA","3","16.00000"
"","595465","KDH KCH Dubai Hospital Inventory Organization","MC35368","DRENTECH SIMPLE3 EVO[REDAX[10125[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","F2302194","29-02-2028","2","EA","2","209.29161"
"","595466","KDH KCH Dubai Hospital Inventory Organization","MC35383","KCH CUSTOMIZED MAJOR PACK[KIML[SPR71325[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH24B0330","30-11-2028","3","EA","3","240.00000"
"","602822","KDH KCH Dubai Hospital Inventory Organization","MC35388","MINI FULL SET 100ML BAG[MICREL[KE1.EE.177.X[PK/20[","DHHMainWHS Main General Warehouse","0.0.0","860291665","31-10-2028","37","EA","37","90.00000"
"","595476","KDH KCH Dubai Hospital Inventory Organization","MC35398","SAFETY Blood Collection Set + Luer Adapter 23G x ¾”  tubing length 7 1/2 (19 cm)[GREI[450082V1[PK/90[","DHHMainWHS Main General Warehouse","0.0.0","24L25D","24-12-2027","270","EA","270","2.20000"
"","600402","KDH KCH Dubai Hospital Inventory Organization","MC35399","VACUETTE TUBE 5 ML CAT SERUM SEPARATOR CLOT ACTIVATOR 13X100 GOLD CAP-GOLD RING[GREI[456018[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","D241138Q","15-03-2026","400","EA","400","0.57000"
"","597890","KDH KCH Dubai Hospital Inventory Organization","MC35401","VACUETTE TUBE 3 ML K2E K2EDTA 13X75 LAVENDER CAP-BLACK RING  PREMIUM[GREI[454020 /454246[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A250339P","11-07-2026","250","EA","250","0.47000"
"","600403","KDH KCH Dubai Hospital Inventory Organization","MC35402","MINICOLLECT PIXIE HEEL INCISION SAFETY LANCET NEWBORN  I D  0.85MM  I L 1.75 MM YELLOW  S[GREI[450526[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","KCHH0732","22-05-2028","50","EA","0","6.65000"
"","597884","KDH KCH Dubai Hospital Inventory Organization","MC35404","VACUETTE SAFELINK HOLDER WITH MALE LUER LOCK[GREI[450210[PK/100[","DHHMainWHS Main General Warehouse","0.0.0","A24123L7","17-11-2027","900","EA","0","1.20000"
"","602825","KDH KCH Dubai Hospital Inventory Organization","MC35404","VACUETTE SAFELINK HOLDER WITH MALE LUER LOCK[GREI[450210[PK/100[","DHHMainWHS Main General Warehouse","0.0.0","A250145Y","30-12-2027","200","EA","1100","1.20000"
"","602827","KDH KCH Dubai Hospital Inventory Organization","MC35405","MINICOLLECT TUBE 0.5/0.8 ML CAT SERUM SEP CLOT ACTIVATOR GOLD CAP[GREI[450533[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A250137S","03-07-2026","850","EA","0","1.20000"
"","610044","KDH KCH Dubai Hospital Inventory Organization","MC35405","MINICOLLECT TUBE 0.5/0.8 ML CAT SERUM SEP CLOT ACTIVATOR GOLD CAP[GREI[450533[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A250437P","01-10-2026","85","EA","935","1.20000"
"","607644","KDH KCH Dubai Hospital Inventory Organization","MC35406","VACUETTE TUBE 6 ML LH LITHIUM HEPARIN 13X100 GREEN CAP-BLACK RING  NON-RIDGED[GREI[456088[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A24054AD","15-11-2025","300","EA","300","0.55000"
"","602828","KDH KCH Dubai Hospital Inventory Organization","MC35407","MINICOLLECT PIXIE HEEL INCISION SAFETY LANCET PREEMIE  ID 0.85 MM  IL  1.75 MM ORANGE  S[GREI[450526[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","KCHH0734","30-04-2026","100","EA","150","6.65000"
"","607651","KDH KCH Dubai Hospital Inventory Organization","MC35408","MINICOLLECT TUBE 0.25 / 0.50 ML K2E K2EDTA LAVENDER CAP[GREI[450532[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A25034CV","11-09-2026","1100","EA","0","1.20000"
"","600404","KDH KCH Dubai Hospital Inventory Organization","MC35408","MINICOLLECT TUBE 0.25 / 0.50 ML K2E K2EDTA LAVENDER CAP[GREI[450532[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A24113E5","31-05-2026","250","EA","0","1.20000"
"","602829","KDH KCH Dubai Hospital Inventory Organization","MC35408","MINICOLLECT TUBE 0.25 / 0.50 ML K2E K2EDTA LAVENDER CAP[GREI[450532[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A25034C","11-09-2026","200","EA","1585","1.20000"
"","612422","KDH KCH Dubai Hospital Inventory Organization","MC35409","VACUETTE LUER ADAPTER 20G STERILE  NOT MADE WITH NATURAL RUBBER LATEX[GREI[450070[PK/100[","DHHMainWHS Main General Warehouse","0.0.0","24D24A","23-04-2029","1700","EA","0","0.45000"
"","595467","KDH KCH Dubai Hospital Inventory Organization","MC35409","VACUETTE LUER ADAPTER 20G STERILE  NOT MADE WITH NATURAL RUBBER LATEX[GREI[450070[PK/100[","DHHMainWHS Main General Warehouse","0.0.0","24A12A","11-01-2029","200","EA","1900","0.45000"
"","607652","KDH KCH Dubai Hospital Inventory Organization","MC35410","VACUETTE TUBE 2 ML FX SODIUM FLUORIDE / POTASSIUM OXALATE 13X75 GREY CAP-WHITE RING  P[GREI[454061[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A24073V6","12-11-2025","550","EA","0","0.45000"
"","602830","KDH KCH Dubai Hospital Inventory Organization","MC35410","VACUETTE TUBE 2 ML FX SODIUM FLUORIDE / POTASSIUM OXALATE 13X75 GREY CAP-WHITE RING  P[GREI[454061[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A2409389","01-01-2026","300","EA","850","0.45000"
"","607649","KDH KCH Dubai Hospital Inventory Organization","MC35411","HOLDER FOR VACURATE TUBES[GREI[VBCH-100[PK/250[","DHHMainWHS Main General Warehouse","0.0.0","KCHG2402336","17-01-2027","1000","EA","1000",""
"","610043","KDH KCH Dubai Hospital Inventory Organization","MC35412","MINICOLLECT LANCELINO 21G BL 1.8 MM[GREI[450522[PK/200[","DHHMainWHS Main General Warehouse","0.0.0","KCHD29A423H2","01-10-2028","800","EA","800","0.80000"
"","605194","KDH KCH Dubai Hospital Inventory Organization","MC35413","MINICOLLECT LANCELINO SAFETY LANCET 25G LAVENDER   S  D 1.5MM[GREI[450521[PK/200[","DHHMainWHS Main General Warehouse","0.0.0","KCHC50A46A2","28-02-2027","1000","EA","0","0.80000"
"","602823","KDH KCH Dubai Hospital Inventory Organization","MC35413","MINICOLLECT LANCELINO SAFETY LANCET 25G LAVENDER   S  D 1.5MM[GREI[450521[PK/200[","DHHMainWHS Main General Warehouse","0.0.0","C50A523C5","28-02-2027","400","EA","1400","0.80000"
"","602826","KDH KCH Dubai Hospital Inventory Organization","MC35414","MINICOLLECT TUBE 0.5 / 1 ML CAT SERUM CLOT ACTIVATOR RED CAP[GREI[450534[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A24093WA","06-03-2026","100","EA","100","1.20000"
"","610045","KDH KCH Dubai Hospital Inventory Organization","MC35415","VACUETTE TUBE 6 ML CAT SERUM CLOT ACTIVATOR 13X100 RED CAP-BLACK RING  NON-RIDGED[GREI[456089[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","KCHA23103QM","16-04-2025","350","EA","0","0.50000"
"","597875","KDH KCH Dubai Hospital Inventory Organization","MC35416","SAFETY BLOOD COLLECTION SET + LUER ADAPTER 25G X 3/4 TUBING LENGTH 12 (30 CM)[GREI[450099[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","23F25","24-06-2026","100","EA","0","2.40000"
"","612423","KDH KCH Dubai Hospital Inventory Organization","MC35417","MINICOLLECT SAFETY LANCET 2 0MM BLUE[GREI[450429[PK/200[","DHHMainWHS Main General Warehouse","0.0.0","N23B291","31-07-2028","950","EA","0","0.75000"
"","610039","KDH KCH Dubai Hospital Inventory Organization","MC35417","MINICOLLECT SAFETY LANCET 2 0MM BLUE[GREI[450429[PK/200[","DHHMainWHS Main General Warehouse","0.0.0","N243223","31-12-2028","250","EA","1200","0.75000"
"","610046","KDH KCH Dubai Hospital Inventory Organization","MC35418","VACUETTE TUBE 4 ML NH SODIUM HEPARIN 13X75 GREEN CAP-GREEN RING  NON-RIDGED[GREI[454030[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","KCHA23093FJ/X25","09-05-2025","800","EA","0","0.55792"
"","602832","KDH KCH Dubai Hospital Inventory Organization","MC35418","VACUETTE TUBE 4 ML NH SODIUM HEPARIN 13X75 GREEN CAP-GREEN RING  NON-RIDGED[GREI[454030[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A241037T","31-01-2026","600","EA","150","0.55792"
"","602831","KDH KCH Dubai Hospital Inventory Organization","MC35418","VACUETTE TUBE 4 ML NH SODIUM HEPARIN 13X75 GREEN CAP-GREEN RING  NON-RIDGED[GREI[454030[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","A241037S","31-01-2026","400","EA","0","0.55792"
"","610042","KDH KCH Dubai Hospital Inventory Organization","MC35425","NELATON URETHRAL CATHETER FEMALE 6  VINLY 14FR[MEDL[DYND10703[BX/30[ ","DHHMainWHS Main General Warehouse","0.0.0","0332307A135","31-07-2027","185","EA","0","2.30000"
"","595471","KDH KCH Dubai Hospital Inventory Organization","MC35425","NELATON URETHRAL CATHETER FEMALE 6  VINLY 14FR[MEDL[DYND10703[BX/30[ ","DHHMainWHS Main General Warehouse","0.0.0","0332311A121","30-11-2027","55","EA","240","2.30000"
"","607645","KDH KCH Dubai Hospital Inventory Organization","MC35494","DISPOSABLE MATTRESS COVERS FOR NEOBLUE BLANKET LARGE[NTUS[005989[PC/1[ ","DHHMainWHS Main General Warehouse","0.0.0","22102024","30-06-2027","30","EA","30","36.00000"
"","595472","KDH KCH Dubai Hospital Inventory Organization","MC35532","COMPAT ENTERAL FEEDING TUBE 120CM WITH STYLET AND ORAL LUER ADAPTER 12FR[CDC[N520[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","0245078","31-05-2027","4","EA","4","40.00000"
"","612425","KDH KCH Dubai Hospital Inventory Organization","MC35533","COMPAT ENTERAL FEEDING TUBE 120CM WITH STYLET AND ORAL LUER ADAPTER 14FR[CDC[N615[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","02407127","31-07-2027","10","EA","10","40.00000"
"","600399","KDH KCH Dubai Hospital Inventory Organization","MC35534","COMPAT ENTERAL FEEDING TUBE 90CM WITH STYLET AND ORAL LUER ADAPTER 16FR[CDC[N705[BX/10[ ","DHHMainWHS Main General Warehouse","0.0.0","KCH02212090","03-01-2026","5","EA","5","40.00000"
"","600401","KDH KCH Dubai Hospital Inventory Organization","MC35556","EPIDURAL MINI SET NEEDLE 18G[BRAU[4514513C[EA/1[ ","DHHMainWHS Main General Warehouse","0.0.0","KCH21C09A8701","31-03-2026","65","EA","65","45.00000"
"","595469","KDH KCH Dubai Hospital Inventory Organization","MC35582","ECHOSAN ADHESIVE REMOVER 200ML SPRAY[ARCHY[ECH15BH101[EA/1[ ","DHHMainWHS Main General Warehouse","0.0.0","440P4","28-10-2027","21","EA","21","50.00000"
"","595464","KDH KCH Dubai Hospital Inventory Organization","MC35587","OVAL-8 FINGER SPLINT SIZE 5[3PP[P1008-5-5[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","KCH18072024","01-12-2028","5","EA","5","43.20000"
"","607642","KDH KCH Dubai Hospital Inventory Organization","MC35590","OVAL-8 FINGER SPLINT SIZE 8[3PP[P1008-5-8[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","KCH18072024","31-12-2027","5","EA","5","43.20000"
"","610036","KDH KCH Dubai Hospital Inventory Organization","MC35591","OVAL-8 FINGER SPLINT SIZE 9[3PP[P1008-5-9[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","KCH18072024","30-11-2028","5","EA","5","43.20000"
"","595463","KDH KCH Dubai Hospital Inventory Organization","MC35592","OVAL-8 FINGER SPLINT SIZE 10[3PP[P1008-5-10[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","KCH18072024","30-11-2028","5","EA","5","43.20000"
"","607643","KDH KCH Dubai Hospital Inventory Organization","MC35594","OVAL-8 FINGER SPLINT SIZE 12[3PP[P1008-5-12[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","KCH18072024","30-04-2029","5","EA","5","43.20000"
"","610037","KDH KCH Dubai Hospital Inventory Organization","MC35596","OVAL-8 FINGER SPLINT SIZE 14[3PP[P1008-5-14[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","KCH18072024","30-06-2028","5","EA","5","43.20000"
"","610038","KDH KCH Dubai Hospital Inventory Organization","MC35597","OVAL-8 FINGER SPLINT SIZE 15[3PP[P1008-5-15[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","2023198","01-01-3000","5","EA","5","43.20000"
"","605192","KDH KCH Dubai Hospital Inventory Organization","MC35600","DATUM LOCK[BPRO[NOREFF[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","23072024","30-11-2028","10","EA","10","45.00000"
"","605195","KDH KCH Dubai Hospital Inventory Organization","MC35663","PENCAN 27G X 4 103MM WITH INTRODUCER NEEDLE 22G PENCIL POINT[BRAU[4502124[BX/25[","DHHMainWHS Main General Warehouse","0.0.0","23L23H8B06","31-10-2028","25","EA","25","11.25000"
"","597876","KDH KCH Dubai Hospital Inventory Organization","MC35704","MICKEY LOW PROFILE GASTROSTOMY FEEDING TUBE 16FR  2.0 CM STOMA L  WITH ENFIT FEEDING PORT[AVANOS[8140-16-2.0[PC/1[ ","DHHMainWHS Main General Warehouse","0.0.0","30349292","13-11-2026","1","EA","1","650.00000"
"","595470","KDH KCH Dubai Hospital Inventory Organization","MC35706","SLE6000 SINGLE USE NEONATAL /INFANT BREATHING CIRCUIT – 10MM TUBING[SLE[BC6188[PC/1[ ","DHHMainWHS Main General Warehouse","0.0.0","1241359","30-06-2029","6","EA","8","180.52727"
"","597881","KDH KCH Dubai Hospital Inventory Organization","MC35706","SLE6000 SINGLE USE NEONATAL /INFANT BREATHING CIRCUIT – 10MM TUBING[SLE[BC6188[PC/1[ ","DHHMainWHS Main General Warehouse","0.0.0","1242429","01-11-2027","2","EA","0","180.52727"
"","597877","KDH KCH Dubai Hospital Inventory Organization","MC35707","MAXXI PRP BLOOD SEPARATION[PHRMXXI[8809326581130[KT/1[ ","DHHMainWHS Main General Warehouse","0.0.0","11102024","11-10-2029","1","EA","1","320.00000"
"","612426","KDH KCH Dubai Hospital Inventory Organization","MC35713","NUTRILINE TWINFLOW - TWO LUMEN PICC (2FR / 24G)  L-30CM[VYGO[1252.230[BX/10[ ","DHHMainWHS Main General Warehouse","0.0.0","181024GV","18-10-2029","10","EA","0","690.00000"
"","597882","KDH KCH Dubai Hospital Inventory Organization","MC35713","NUTRILINE TWINFLOW - TWO LUMEN PICC (2FR / 24G)  L-30CM[VYGO[1252.230[BX/10[ ","DHHMainWHS Main General Warehouse","0.0.0","140225GV","14-02-2030","10","EA","20","690.00000"
"","612424","KDH KCH Dubai Hospital Inventory Organization","MC35716","DEVILBISS VASU-AIDE SUCTION FILTER CARTRIDGE[DeVilbiss[NOREFF[EA/1[ ","DHHMainWHS Main General Warehouse","0.0.0","KCH4984125","30-11-2029","5","EA","9","80.00000"
"","597880","KDH KCH Dubai Hospital Inventory Organization","MC35716","DEVILBISS VASU-AIDE SUCTION FILTER CARTRIDGE[DeVilbiss[NOREFF[EA/1[ ","DHHMainWHS Main General Warehouse","0.0.0","KCH10052024","31-05-2027","4","EA","0","80.00000"
"","607648","KDH KCH Dubai Hospital Inventory Organization","MC35742","LIL PACEE PREEMIE PACIFIER GREEN 36 WEEKS GESTATION AND ABOVE. 100% SILICONE [100'S BOX][SMBG[15B[BX/100[","DHHMainWHS Main General Warehouse","0.0.0","AI06272315B","17-10-2028","70","EA","70","9.00000"
"","597878","KDH KCH Dubai Hospital Inventory Organization","MC35746","HSG CATHETER  7FR FLEXIBLE[THOMAS[TMI1155[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","08272419","01-08-2028","5","EA","5","100.00000"
"","595473","KDH KCH Dubai Hospital Inventory Organization","MC35750","URETHRAL CATHETER FEMALE 6 VINLY 12FR[MEDL[DYND10702[BX/30[","DHHMainWHS Main General Warehouse","0.0.0","0332205A118","31-05-2026","15","EA","15","2.30000"
"","595474","KDH KCH Dubai Hospital Inventory Organization","MC35769","OMOM HD SMART CAPSULE[JNSH[SC1[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","SC042412003444","14-02-2026","1","EA","1","2454.54545"
"","597885","KDH KCH Dubai Hospital Inventory Organization","MC35771","OMNISTRIP SKIN CLOSURE STRIPS 12X101MM 6X50'S[PAUL[540685[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","400416128","01-04-2029","50","EA","50","2.20000"
"","597889","KDH KCH Dubai Hospital Inventory Organization","MC35794","CLOSED SUCTION CATHETER  WITH DRUG INJECTION PORT AND WITH FLUSHING PORT SIZE:10CH/72 HOURS   STERILE.[EDWA[EC38030110[PK/10[","DHHMainWHS Main General Warehouse","0.0.0","0223082201","31-08-2028","10","EA","0","35.00000"
"","595475","KDH KCH Dubai Hospital Inventory Organization","MC35794","CLOSED SUCTION CATHETER  WITH DRUG INJECTION PORT AND WITH FLUSHING PORT SIZE:10CH/72 HOURS   STERILE.[EDWA[EC38030110[PK/10[","DHHMainWHS Main General Warehouse","0.0.0","223082201","31-10-2028","1","EA","11","35.00000"
"","597887","KDH KCH Dubai Hospital Inventory Organization","MC35795","CLOSED SUCTION CATHETER  WITH DRUG INJECTION PORT AND WITH FLUSHING PORT SIZE:12CH/72 HOURS   STERILE[EDWA[EC38030112[PK/10[","DHHMainWHS Main General Warehouse","0.0.0","0223082201","31-10-2028","8","EA","0","35.00000"
"","597888","KDH KCH Dubai Hospital Inventory Organization","MC35795","CLOSED SUCTION CATHETER  WITH DRUG INJECTION PORT AND WITH FLUSHING PORT SIZE:12CH/72 HOURS   STERILE[EDWA[EC38030112[PK/10[","DHHMainWHS Main General Warehouse","0.0.0","223082201","31-10-2028","1","EA","9","35.00000"
"","607650","KDH KCH Dubai Hospital Inventory Organization","MC35797","CLOSED SUCTION CATHETER  WITH DRUG INJECTION PORT AND WITH FLUSHING PORT SIZE:16CH/72 HOURS   STERILE[EDWA[EC38030116[PK/10[","DHHMainWHS Main General Warehouse","0.0.0","0223082201","31-08-2028","10","EA","10","35.00000"
"","597883","KDH KCH Dubai Hospital Inventory Organization","MC35804","SAFETY NEEDLE BLUNT FILL DRAWING UP WITH FILTER 18G X 38MM (1.5 INCH) WITH 5 MCR FILTER[GBUK[BNF18112[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","2406B","07-06-2029","900","EA","900","0.70000"
"","597886","KDH KCH Dubai Hospital Inventory Organization","MC35835","PROTEX DISINFECTANT SPRAY[PRKR[42-12[BTL/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH11072024","30-11-2027","2","EA","2","37.00000"
"","595483","KDH KCH Dubai Hospital Inventory Organization","MC36152","AEROGEN SOLO NEBULIZER[TRI-ANIM[AG AS 3200[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","H240002181","31-05-2029","10","EA","0","250.00000"
"","597895","KDH KCH Dubai Hospital Inventory Organization","MC36152","AEROGEN SOLO NEBULIZER[TRI-ANIM[AG AS 3200[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","H250000050","05-05-2030","10","EA","20","250.00000"
"","607657","KDH KCH Dubai Hospital Inventory Organization","MC36167","REFILL CONS FOR SYNCHROMED[MEDT[8551[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","0230325893","05-08-2026","1","EA","1","370.00000"
